county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alpine,2022-09-25,0.95,0,0,2,0,1,1.099513283171607
Alpine,2022-10-02,0.5,0,0,0,0,1,0.953844124722066
Alpine,2022-10-02,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-10-02,0.95,0,0,2,0,1,1.0894940366528696
Alpine,2022-10-09,0.5,0,0,0,0,1,0.9449167097880592
Alpine,2022-10-09,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-10-09,0.95,0,0,2,0,1,1.0748397839688166
Alpine,2022-10-16,0.5,0,0,0,0,1,0.9344773831617345
Alpine,2022-10-16,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-10-16,0.95,0,0,2,0,1,1.0677987363393135
Alpine,2022-10-23,0.5,0,0,0,0,1,0.9266995079926696
Alpine,2022-10-23,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-10-23,0.95,0,0,2,0,1,1.0577811146142568
Alpine,2022-10-30,0.5,0,0,0,0,1,0.9161013758584582
Alpine,2022-10-30,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-10-30,0.95,0,0,2,0,1,1.055235698680896
Alpine,2022-11-06,0.5,0,0,0,0,1,0.9070427928426892
Alpine,2022-11-06,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-11-06,0.95,0,0,2,0,1,1.03751315760862
Alpine,2022-11-13,0.5,0,0,0,0,1,0.8948862095350619
Alpine,2022-11-13,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-11-13,0.95,0,0,1,0,1,1.0297072537583298
Alpine,2022-11-20,0.5,0,0,0,0,1,0.8841328091256975
Alpine,2022-11-20,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-11-20,0.95,0,0,1,0,1,1.0212792892064824
Alpine,2022-11-27,0.5,0,0,0,0,1,0.8798624246639162
Alpine,2022-11-27,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-11-27,0.95,0,0,1,0,1,1.024580481859851
Alpine,2022-12-04,0.5,0,0,0,0,1,0.8742123152945565
Alpine,2022-12-04,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-12-04,0.95,0,0,1,0,1,1.0230382405769112
Alpine,2022-12-11,0.5,0,0,0,0,1,0.8690374610040914
Alpine,2022-12-11,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-12-11,0.95,0,0,1,0,1,1.0165049390677048
Alpine,2022-12-18,0.5,0,0,0,0,1,0.8682571505225679
Alpine,2022-12-18,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-12-18,0.95,0,0,1,0,1,1.0260464844169972
Alpine,2022-12-25,0.5,0,0,0,0,1,0.8718601827804084
Alpine,2022-12-25,0.04999999999999999,0,0,0,0,1,NA
