date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death
2022-07-31,Amador,0.95,7,86,2,1,26,69,95
2022-08-07,Amador,0.5,1,57,0,0,16,69,85
2022-08-07,Amador,0.05,0,41,0,0,8,69,77
2022-08-07,Amador,0.95,6,75,2,1,27,69,96
2022-08-14,Amador,0.5,1,51,0,0,17,69,86
2022-08-14,Amador,0.05,0,36,0,0,9,69,78
2022-08-14,Amador,0.95,6,69,2,1,27,69,96
2022-08-21,Amador,0.5,1,50,0,0,17,69,86
2022-08-21,Amador,0.05,0,36,0,0,9,69,78
2022-08-21,Amador,0.95,5,68,1,1,27,69,96
2022-08-28,Amador,0.5,1,50,0,0,17,69,86
2022-08-28,Amador,0.05,0,35,0,0,9,69,78
2022-08-28,Amador,0.95,5,69,1,1,27,69,96
2022-09-04,Amador,0.5,1,48,0,0,17,69,86
2022-09-04,Amador,0.05,0,32,0,0,9,69,78
2022-09-04,Amador,0.95,5,69,1,1,27,69,96
2022-09-11,Amador,0.5,1,45,0,0,17,69,86
2022-09-11,Amador,0.05,0,29,0,0,9,69,78
2022-09-11,Amador,0.95,5,72,1,1,28,69,97
2022-09-18,Amador,0.5,1,44,0,0,17,69,86
2022-09-18,Amador,0.05,0,26,0,0,9,69,78
2022-09-18,Amador,0.95,5,77,1,1,28,69,97
2022-09-25,Amador,0.5,1,42,0,0,18,69,87
2022-09-25,Amador,0.05,0,23,0,0,9,69,78
2022-09-25,Amador,0.95,5,84,1,1,28,69,97
2022-10-02,Amador,0.5,1,41,0,0,18,69,87
2022-10-02,Amador,0.05,0,20,0,0,10,69,79
2022-10-02,Amador,0.95,5,91,1,1,28,69,97
2022-10-09,Amador,0.5,1,40,0,0,18,69,87
2022-10-09,Amador,0.05,0,18,0,0,10,69,79
2022-10-09,Amador,0.95,5,99,1,1,28,69,97
2022-10-16,Amador,0.5,1,39,0,0,18,69,87
2022-10-16,Amador,0.05,0,16,0,0,10,69,79
2022-10-16,Amador,0.95,5,109,1,1,28,69,97
2022-10-23,Amador,0.5,1,38,0,0,18,69,87
2022-10-23,Amador,0.05,0,14,0,0,10,69,79
2022-10-23,Amador,0.95,5,117,1,1,29,69,98
2022-10-30,Amador,0.5,1,38,0,0,18,69,87
2022-10-30,Amador,0.05,0,13,0,0,10,69,79
2022-10-30,Amador,0.95,5,124,1,1,29,69,98
2022-11-06,Amador,0.5,1,38.5,0,0,18,69,87
2022-11-06,Amador,0.05,0,12,0,0,10,69,79
2022-11-06,Amador,0.95,5,132,1,1,29,69,98
2022-11-13,Amador,0.5,1,38,0,0,19,69,88
2022-11-13,Amador,0.05,0,11,0,0,10,69,79
2022-11-13,Amador,0.95,7,135,2,1,29,69,98
2022-11-20,Amador,0.5,1,38,0,0,19,69,88
2022-11-20,Amador,0.05,0,10,0,0,10,69,79
2022-11-20,Amador,0.95,7,139,2,1,30,69,99
2022-11-27,Amador,0.5,1,39,0,0,19,69,88
2022-11-27,Amador,0.05,0,9,0,0,10,69,79
2022-11-27,Amador,0.95,7,139,2,1,30,69,99
2021-12-19,Butte,0.5,25,223,4,1,1,353,354
2021-12-19,Butte,0.05,14,85,1,0,0,353,353
2021-12-19,Butte,0.95,39,464.0499999999993,8,3,3,353,356
2021-12-26,Butte,0.5,28,367,4,1,2,353,355
2021-12-26,Butte,0.05,16,143,1,0,0,353,353
2021-12-26,Butte,0.95,43,752,9,4,6,353,359
2022-01-02,Butte,0.5,40,584,5,1,4,353,357
2022-01-02,Butte,0.05,25,226,1,0,1,353,354
2022-01-02,Butte,0.95,57,1180.0999999999985,10,5,8,353,361
2022-01-09,Butte,0.5,59,865,7,2,7,353,360
2022-01-09,Butte,0.05,40,330,2,0,2,353,355
2022-01-09,Butte,0.95,81,1745,13,6,12,353,365
2022-01-16,Butte,0.5,79,1110,9,3,10,353,363
2022-01-16,Butte,0.05,56,432.94999999999993,4,0,5,353,358
2022-01-16,Butte,0.95,106,2272,16,9,18,353,371
2022-01-23,Butte,0.5,93,1271.5,10,5,15,353,368
2022-01-23,Butte,0.05,67.94999999999993,513,4.949999999999932,1,8,353,361
2022-01-23,Butte,0.95,126,2621.0499999999993,19,11,25,353,378
2022-01-30,Butte,0.5,99,1273,11,6,22,353,375
2022-01-30,Butte,0.05,73,512,5,1,12,353,365
2022-01-30,Butte,0.95,132,2622.0499999999993,20,13,34,353,387
2022-02-06,Butte,0.5,93,1092,10,6,28,353,381
2022-02-06,Butte,0.05,67,441,4,1,17,353,370
2022-02-06,Butte,0.95,124,2263.199999999997,19,13,42,353,395
2022-02-13,Butte,0.5,78,850.5,9,6,34,353,387
2022-02-13,Butte,0.05,55,343,4,1,21,353,374
2022-02-13,Butte,0.95,104,1795,16,13,50,353,403
2022-02-20,Butte,0.5,59,628,7,5,39,353,392
2022-02-20,Butte,0.05,40,253,2,1,25,353,378
2022-02-20,Butte,0.95,82,1342,13,11,56,353,409
2022-02-27,Butte,0.5,43,445,5,3,43,353,396
2022-02-27,Butte,0.05,28,178,1,0,28,353,381
2022-02-27,Butte,0.95,62,949.0499999999993,10,9,60,353,413
2022-03-06,Butte,0.5,30,310,3,2,46,353,399
2022-03-06,Butte,0.05,18,123,1,0,30,353,383
2022-03-06,Butte,0.95,45,660,7,7,64,353,417
2022-03-13,Butte,0.5,21,214,2,2,48,353,401
2022-03-13,Butte,0.05,11,82,0,0,32,353,385
2022-03-13,Butte,0.95,33,458.0499999999993,5,5,66,353,419
2022-03-20,Butte,0.5,14,148,1,1,49,353,402
2022-03-20,Butte,0.05,7,58,0,0,33,353,386
2022-03-20,Butte,0.95,24,322.0499999999993,4,4,67,353,420
2022-03-27,Butte,0.5,10,112,1,1,50,353,403
2022-03-27,Butte,0.05,4,44,0,0,34,353,387
2022-03-27,Butte,0.95,18,238,3,3,68,353,421
2022-04-03,Butte,0.5,8,84,1,0,51,353,404
2022-04-03,Butte,0.05,3,32.94999999999993,0,0,34,353,387
2022-04-03,Butte,0.95,15,180.04999999999927,3,2,69,353,422
2022-04-10,Butte,0.5,5,70,0,0,51,353,404
2022-04-10,Butte,0.05,2,27,0,0,35,353,388
2022-04-10,Butte,0.95,12,152.04999999999927,2,2,70,353,423
2022-04-17,Butte,0.5,5,68,0,0,52,353,405
2022-04-17,Butte,0.05,1,26,0,0,35,353,388
2022-04-17,Butte,0.95,11,145,2,2,70,353,423
2022-04-24,Butte,0.5,4,68,0,0,52,353,405
2022-04-24,Butte,0.05,1,25,0,0,36,353,389
2022-04-24,Butte,0.95,11,144,2,2,71,353,424
2022-05-01,Butte,0.5,5,77,0,0,52,353,405
2022-05-01,Butte,0.05,1,29,0,0,36,353,389
2022-05-01,Butte,0.95,11,163,2,2,71,353,424
2022-05-08,Butte,0.5,6,96,0,0,53,353,406
2022-05-08,Butte,0.05,2,37,0,0,36,353,389
2022-05-08,Butte,0.95,12,202,2,2,72,353,425
2022-05-15,Butte,0.5,7,130,0,0,53,353,406
2022-05-15,Butte,0.05,3,50.94999999999993,0,0,36,353,389
2022-05-15,Butte,0.95,15,271,2,2,72,353,425
2022-05-22,Butte,0.5,11,184,1,0,54,353,407
2022-05-22,Butte,0.05,5,74,0,0,37,353,390
2022-05-22,Butte,0.95,19,387,3,2,73,353,426
2022-05-29,Butte,0.5,15,256,1,1,54,353,407
2022-05-29,Butte,0.05,8,102,0,0,38,353,391
2022-05-29,Butte,0.95,26,529,4,3,74,353,427
2022-06-05,Butte,0.5,21,329,2,1,56,353,409
2022-06-05,Butte,0.05,11,130,0,0,39,353,392
2022-06-05,Butte,0.95,32,679,4,4,75,353,428
2022-06-12,Butte,0.5,25,379.5,2,1,57,353,410
2022-06-12,Butte,0.05,14,151,0,0,40,353,393
2022-06-12,Butte,0.95,37,791,5,4,77,353,430
2022-06-19,Butte,0.5,27,414,2,1,59,353,412
2022-06-19,Butte,0.05,16,164,0,0,41,353,394
2022-06-19,Butte,0.95,42,847,6,5,79,353,432
2022-06-26,Butte,0.5,29,412,2,2,61,353,414
2022-06-26,Butte,0.05,17,167.94999999999993,0,0,43,353,396
2022-06-26,Butte,0.95,43,862,6,5,81,353,434
2022-07-03,Butte,0.5,29,407,2,2,63,353,416
2022-07-03,Butte,0.05,17,164,0,0,45,353,398
2022-07-03,Butte,0.95,44,845,6,5,84,353,437
2022-07-10,Butte,0.5,28,402,2,2,65,353,418
2022-07-10,Butte,0.05,17,165,0,0,47,353,400
2022-07-10,Butte,0.95,43,815,6,5,86,353,439
2022-07-17,Butte,0.5,28,382,2,2,67,353,420
2022-07-17,Butte,0.05,17,156,0,0,48,353,401
2022-07-17,Butte,0.95,42,800.0499999999993,6,5,88,353,441
2022-07-24,Butte,0.5,27,376,2,2,69,353,422
2022-07-24,Butte,0.05,16,151,0,0,50,353,403
2022-07-24,Butte,0.95,41,776,6,5,91,353,444
2022-07-31,Butte,0.5,25,352,2,2,71,353,424
2022-07-31,Butte,0.05,15,138.94999999999993,0,0,51,353,404
2022-07-31,Butte,0.95,38,726.0499999999993,5,5,93,353,446
2022-08-07,Butte,0.5,24,334,2,1,73,353,426
2022-08-07,Butte,0.05,14,136.94999999999993,0,0,53,353,406
2022-08-07,Butte,0.95,37,701,5,5,96,353,449
2022-08-14,Butte,0.5,23,301,2,1,75,353,428
2022-08-14,Butte,0.05,13,123,0,0,54,353,407
2022-08-14,Butte,0.95,35,630,5,4,97,353,450
2022-08-21,Butte,0.5,21,277,2,1,76,353,429
2022-08-21,Butte,0.05,12,112,0,0,56,353,409
2022-08-21,Butte,0.95,33,580,5,4,99,353,452
2022-08-28,Butte,0.5,20,267,2,1,77,353,430
2022-08-28,Butte,0.05,10,104,0,0,57,353,410
2022-08-28,Butte,0.95,31,550.0499999999993,4,4,101,353,454
2022-09-04,Butte,0.5,18,253,1,1,79,353,432
2022-09-04,Butte,0.05,9,99,0,0,58,353,411
2022-09-04,Butte,0.95,30,548.0499999999993,4,4,102,353,455
2022-09-11,Butte,0.5,17,247,1,1,80,353,433
2022-09-11,Butte,0.05,8,92,0,0,59,353,412
2022-09-11,Butte,0.95,31,566,4,4,104,353,457
2022-09-18,Butte,0.5,18,251,1,1,81,353,434
2022-09-18,Butte,0.05,8,89,0,0,60,353,413
2022-09-18,Butte,0.95,34,643.0499999999993,4,4,105,353,458
2022-09-25,Butte,0.5,18,250,1,1,83,353,436
2022-09-25,Butte,0.05,7,80,0,0,61,353,414
2022-09-25,Butte,0.95,39,707,5,4,107,353,460
2022-10-02,Butte,0.5,18,253,1,1,84,353,437
2022-10-02,Butte,0.05,6,73,0,0,62,353,415
2022-10-02,Butte,0.95,43,784,5,4,108,353,461
2022-10-09,Butte,0.5,18,249,1,1,86,353,439
2022-10-09,Butte,0.05,5,65,0,0,63,353,416
2022-10-09,Butte,0.95,50,901,5,4,110,353,463
2022-10-16,Butte,0.5,18,256,1,1,87,353,440
2022-10-16,Butte,0.05,5,62,0,0,64,353,417
2022-10-16,Butte,0.95,55,939,6,5,112,353,465
2022-10-23,Butte,0.5,18,258,1,1,89,353,442
2022-10-23,Butte,0.05,4,55,0,0,65,353,418
2022-10-23,Butte,0.95,61,1042.0499999999993,6,5,114,353,467
2022-10-30,Butte,0.5,19,254,2,1,90,353,443
2022-10-30,Butte,0.05,4,49,0,0,66,353,419
2022-10-30,Butte,0.95,65,1094.0499999999993,6,5,117,353,470
2022-11-06,Butte,0.5,19,257,2,1,92,353,445
2022-11-06,Butte,0.05,3,43,0,0,67,353,420
2022-11-06,Butte,0.95,69,1126.0499999999993,7,6,120,353,473
2022-11-13,Butte,0.5,19,258,2,1,93,353,446
2022-11-13,Butte,0.05,3,42,0,0,68,353,421
2022-11-13,Butte,0.95,70.04999999999927,1124,7,6,123,353,476
2022-11-20,Butte,0.5,20,263.5,2,1,95,353,448
2022-11-20,Butte,0.05,3,37,0,0,69,353,422
2022-11-20,Butte,0.95,71,1136.0499999999993,7,6,127,353,480
2022-11-27,Butte,0.5,20,264.5,2,1,96,353,449
2022-11-27,Butte,0.05,2,35,0,0,69,353,422
2022-11-27,Butte,0.95,68,1110,7,6,130,353,483
2021-12-19,Calaveras,0.5,4,72,1,0,0,90,90
2021-12-19,Calaveras,0.05,0,47,0,0,0,90,90
2021-12-19,Calaveras,0.95,20,103,4,3,3,90,93
2021-12-26,Calaveras,0.5,5,106,1,0,1,90,91
2021-12-26,Calaveras,0.05,0,74,0,0,0,90,90
2021-12-26,Calaveras,0.95,26,146,4,2,3,90,93
2022-01-02,Calaveras,0.5,8,207,2,0,2,90,92
2022-01-02,Calaveras,0.05,0,153,0,0,0,90,90
2022-01-02,Calaveras,0.95,41,274.09999999999854,6,2,4,90,94
2022-01-09,Calaveras,0.5,14,416,3,1,2,90,92
2022-01-09,Calaveras,0.05,0,312,0,0,0,90,90
2022-01-09,Calaveras,0.95,69,530,9,3,6,90,96
2022-01-16,Calaveras,0.5,21,585,5,1,4,90,94
2022-01-16,Calaveras,0.05,1,438,1,0,1,90,91
2022-01-16,Calaveras,0.95,101,739,13,5,9,90,99
2022-01-23,Calaveras,0.5,23,519,6,2,7,90,97
2022-01-23,Calaveras,0.05,1,395,1,0,2,90,92
2022-01-23,Calaveras,0.95,106,654,16,7,14,90,104
2022-01-30,Calaveras,0.5,18,326,5,2,10,90,100
2022-01-30,Calaveras,0.05,1,248,1,0,4,90,94
2022-01-30,Calaveras,0.95,88,420,16,7,18,90,108
2022-02-06,Calaveras,0.5,13,191,4,2,12,90,102
2022-02-06,Calaveras,0.05,0,142,0,0,5,90,95
2022-02-06,Calaveras,0.95,59,250,12,6,21,90,111
2022-02-13,Calaveras,0.5,8,104,3,1,13,90,103
2022-02-13,Calaveras,0.05,0,74,0,0,6,90,96
2022-02-13,Calaveras,0.95,37,141,9,5,23,90,113
2022-02-20,Calaveras,0.5,5,57,2,1,14,90,104
2022-02-20,Calaveras,0.05,0,39,0,0,6,90,96
2022-02-20,Calaveras,0.95,21,82,6,3,25,90,115
2022-02-27,Calaveras,0.5,2,35,1,0,15,90,105
2022-02-27,Calaveras,0.05,0,21,0,0,7,90,97
2022-02-27,Calaveras,0.95,13,52,4,2,26,90,116
2022-03-06,Calaveras,0.5,1,24,0,0,15,90,105
2022-03-06,Calaveras,0.05,0,13,0,0,7,90,97
2022-03-06,Calaveras,0.95,8.049999999999272,37,3,2,26,90,116
2022-03-13,Calaveras,0.5,0,17,0,0,16,90,106
2022-03-13,Calaveras,0.05,0,9,0,0,7,90,97
2022-03-13,Calaveras,0.95,6,29,2,1,26,90,116
2022-03-20,Calaveras,0.5,0,14,0,0,16,90,106
2022-03-20,Calaveras,0.05,0,7,0,0,7,90,97
2022-03-20,Calaveras,0.95,3,24,1,1,27,90,117
2022-03-27,Calaveras,0.5,0,13,0,0,16,90,106
2022-03-27,Calaveras,0.05,0,6,0,0,7,90,97
2022-03-27,Calaveras,0.95,3,20,1,1,27,90,117
2022-04-03,Calaveras,0.5,0,12,0,0,16,90,106
2022-04-03,Calaveras,0.05,0,6,0,0,7,90,97
2022-04-03,Calaveras,0.95,3,20,1,1,27,90,117
2022-04-10,Calaveras,0.5,0,13,0,0,16,90,106
2022-04-10,Calaveras,0.05,0,7,0,0,8,90,98
2022-04-10,Calaveras,0.95,3,21,1,1,27,90,117
2022-04-17,Calaveras,0.5,0,16,0,0,16,90,106
2022-04-17,Calaveras,0.05,0,9,0,0,8,90,98
2022-04-17,Calaveras,0.95,3,25,1,1,27,90,117
2022-04-24,Calaveras,0.5,0,21,0,0,16,90,106
2022-04-24,Calaveras,0.05,0,13,0,0,8,90,98
2022-04-24,Calaveras,0.95,3,32,1,1,27,90,117
2022-05-01,Calaveras,0.5,0,27,0,0,16,90,106
2022-05-01,Calaveras,0.05,0,17,0,0,8,90,98
2022-05-01,Calaveras,0.95,3,39,1,1,27,90,117
2022-05-08,Calaveras,0.5,0,32,0,0,16,90,106
2022-05-08,Calaveras,0.05,0,21,0,0,8,90,98
2022-05-08,Calaveras,0.95,4,45,1,1,27,90,117
2022-05-15,Calaveras,0.5,0,39,0,0,16,90,106
2022-05-15,Calaveras,0.05,0,27,0,0,8,90,98
2022-05-15,Calaveras,0.95,4,55,1,1,27,90,117
2022-05-22,Calaveras,0.5,0,51,0,0,17,90,107
2022-05-22,Calaveras,0.05,0,35,0,0,8,90,98
2022-05-22,Calaveras,0.95,5,69,1,1,28,90,118
2022-05-29,Calaveras,0.5,1,60,0,0,17,90,107
2022-05-29,Calaveras,0.05,0,43,0,0,8,90,98
2022-05-29,Calaveras,0.95,6,81,1,1,28,90,118
2022-06-05,Calaveras,0.5,1,70,0,0,17,90,107
2022-06-05,Calaveras,0.05,0,50,0,0,8,90,98
2022-06-05,Calaveras,0.95,7,93,2,1,28,90,118
2022-06-12,Calaveras,0.5,1,74,0,0,17,90,107
2022-06-12,Calaveras,0.05,0,53,0,0,8,90,98
2022-06-12,Calaveras,0.95,8,101,2,1,29,90,119
2022-06-19,Calaveras,0.5,1,76,0,0,18,90,108
2022-06-19,Calaveras,0.05,0,56,0,0,9,90,99
2022-06-19,Calaveras,0.95,8,101,2,2,29,90,119
2022-06-26,Calaveras,0.5,1,78,0,0,18,90,108
2022-06-26,Calaveras,0.05,0,56.94999999999993,0,0,9,90,99
2022-06-26,Calaveras,0.95,8,103,2,1,29,90,119
2022-07-03,Calaveras,0.5,1,79,0,0,18,90,108
2022-07-03,Calaveras,0.05,0,58,0,0,9,90,99
2022-07-03,Calaveras,0.95,8,105,2,1,30,90,120
2022-07-10,Calaveras,0.5,1,80,0,0,19,90,109
2022-07-10,Calaveras,0.05,0,58,0,0,9,90,99
2022-07-10,Calaveras,0.95,8,108,2,2,30,90,120
2022-07-17,Calaveras,0.5,1,77,0,0,19,90,109
2022-07-17,Calaveras,0.05,0,56,0,0,10,90,100
2022-07-17,Calaveras,0.95,8,102,2,2,31,90,121
2022-07-24,Calaveras,0.5,1,76,0,0,19,90,109
2022-07-24,Calaveras,0.05,0,54,0,0,10,90,100
2022-07-24,Calaveras,0.95,8,100,2,2,31,90,121
2022-07-31,Calaveras,0.5,1,70,0,0,19,90,109
2022-07-31,Calaveras,0.05,0,49,0,0,10,90,100
2022-07-31,Calaveras,0.95,8,94,2,1,31,90,121
2022-08-07,Calaveras,0.5,1,59,0,0,20,90,110
2022-08-07,Calaveras,0.05,0,42,0,0,10,90,100
2022-08-07,Calaveras,0.95,7,79,2,1,32,90,122
2022-08-14,Calaveras,0.5,0,50,0,0,20,90,110
2022-08-14,Calaveras,0.05,0,35,0,0,10,90,100
2022-08-14,Calaveras,0.95,5,68,1,1,32,90,122
2022-08-21,Calaveras,0.5,0,48,0,0,20,90,110
2022-08-21,Calaveras,0.05,0,33,0,0,11,90,101
2022-08-21,Calaveras,0.95,5,65.04999999999927,1,1,32,90,122
2022-08-28,Calaveras,0.5,0,49,0,0,20,90,110
2022-08-28,Calaveras,0.05,0,33,0,0,11,90,101
2022-08-28,Calaveras,0.95,5,68,1,1,33,90,123
2022-09-04,Calaveras,0.5,0,44,0,0,21,90,111
2022-09-04,Calaveras,0.05,0,29,0,0,11,90,101
2022-09-04,Calaveras,0.95,5,63,1,1,33,90,123
2022-09-11,Calaveras,0.5,0,37,0,0,21,90,111
2022-09-11,Calaveras,0.05,0,22,0,0,11,90,101
2022-09-11,Calaveras,0.95,4,56,1,1,33,90,123
2022-09-18,Calaveras,0.5,0,31,0,0,21,90,111
2022-09-18,Calaveras,0.05,0,16,0,0,11,90,101
2022-09-18,Calaveras,0.95,4,51,1,1,33,90,123
2022-09-25,Calaveras,0.5,0,26,0,0,21,90,111
2022-09-25,Calaveras,0.05,0,13,0,0,11,90,101
2022-09-25,Calaveras,0.95,4,49,1,1,33.04999999999927,90,123.04999999999927
2022-10-02,Calaveras,0.5,0,23,0,0,21,90,111
2022-10-02,Calaveras,0.05,0,10,0,0,11,90,101
2022-10-02,Calaveras,0.95,4,46,1,1,34,90,124
2022-10-09,Calaveras,0.5,0,20,0,0,21,90,111
2022-10-09,Calaveras,0.05,0,7,0,0,11,90,101
2022-10-09,Calaveras,0.95,3,43.04999999999927,1,1,34,90,124
2022-10-16,Calaveras,0.5,0,17,0,0,21,90,111
2022-10-16,Calaveras,0.05,0,5,0,0,11,90,101
2022-10-16,Calaveras,0.95,3,43,1,1,34,90,124
2022-10-23,Calaveras,0.5,0,15,0,0,22,90,112
2022-10-23,Calaveras,0.05,0,4,0,0,12,90,102
2022-10-23,Calaveras,0.95,3,41.04999999999927,1,1,34,90,124
2022-10-30,Calaveras,0.5,0,14,0,0,22,90,112
2022-10-30,Calaveras,0.05,0,3,0,0,12,90,102
2022-10-30,Calaveras,0.95,3,40,1,1,34,90,124
2022-11-06,Calaveras,0.5,0,12,0,0,22,90,112
2022-11-06,Calaveras,0.05,0,2,0,0,12,90,102
2022-11-06,Calaveras,0.95,3,39,1,1,34,90,124
2022-11-13,Calaveras,0.5,0,11,0,0,22,90,112
2022-11-13,Calaveras,0.05,0,2,0,0,12,90,102
2022-11-13,Calaveras,0.95,3,38,1,1,34,90,124
2022-11-20,Calaveras,0.5,0,10,0,0,22,90,112
2022-11-20,Calaveras,0.05,0,1,0,0,12,90,102
2022-11-20,Calaveras,0.95,3,37,1,1,34,90,124
2022-11-27,Calaveras,0.5,0,9,0,0,22,90,112
2022-11-27,Calaveras,0.05,0,1,0,0,12,90,102
2022-11-27,Calaveras,0.95,2,37,1,1,34,90,124
2021-12-19,Colusa,0.5,2,19,0,0,0,21,21
2021-12-19,Colusa,0.05,0,9,0,0,0,21,21
2021-12-19,Colusa,0.95,12,30,0,2,2,21,23
2021-12-26,Colusa,0.5,2,28,0,0,0,21,21
2021-12-26,Colusa,0.05,0,16,0,0,0,21,21
2021-12-26,Colusa,0.95,13,42,0,2,4,21,25
2022-01-02,Colusa,0.5,3,51,0,0,0,21,21
2022-01-02,Colusa,0.05,0,33,0,0,0,21,21
2022-01-02,Colusa,0.95,18,71,0,2,5,21,26
2022-01-09,Colusa,0.5,5,93,0,0,0,21,21
2022-01-09,Colusa,0.05,0,69,0,0,0,21,21
2022-01-09,Colusa,0.95,30,122,0,2,6,21,27
2022-01-16,Colusa,0.5,8,148,0,0,1,21,22
2022-01-16,Colusa,0.05,0,116,0,0,0,21,21
2022-01-16,Colusa,0.95,47,185,0,4,9,21,30
2022-01-23,Colusa,0.5,10,157,0,0,2,21,23
2022-01-23,Colusa,0.05,0,125,0,0,0,21,21
2022-01-23,Colusa,0.95,57,193,0,6,12,21,33
2022-01-30,Colusa,0.5,8,119,0,0,2,21,23
2022-01-30,Colusa,0.05,0,92,0,0,0,21,21
2022-01-30,Colusa,0.95,50,150,0,7,16,21,37
2022-02-06,Colusa,0.5,6,77,0,0,3,21,24
2022-02-06,Colusa,0.05,0,56,0,0,0,21,21
2022-02-06,Colusa,0.95,37,102,0,6,20,21,41
2022-02-13,Colusa,0.5,4,44,0,0,4,21,25
2022-02-13,Colusa,0.05,0,30,0,0,0,21,21
2022-02-13,Colusa,0.95,25,62,0,5,22,21,43
2022-02-20,Colusa,0.5,2,25,0,0,5,21,26
2022-02-20,Colusa,0.05,0,14,0,0,0,21,21
2022-02-20,Colusa,0.95,15,39,0,3,23,21,44
2022-02-27,Colusa,0.5,1,15,0,0,5,21,26
2022-02-27,Colusa,0.05,0,7,0,0,0,21,21
2022-02-27,Colusa,0.95,9,26,0,2,24,21,45
2022-03-06,Colusa,0.5,1,9,0,0,5,21,26
2022-03-06,Colusa,0.05,0,4,0,0,0,21,21
2022-03-06,Colusa,0.95,6,18,0,1,24,21,45
2022-03-13,Colusa,0.5,0,6,0,0,5,21,26
2022-03-13,Colusa,0.05,0,2,0,0,0,21,21
2022-03-13,Colusa,0.95,4,11,0,1,24,21,45
2022-03-20,Colusa,0.5,0,4,0,0,6,21,27
2022-03-20,Colusa,0.05,0,1,0,0,0,21,21
2022-03-20,Colusa,0.95,3,8,0,1,24,21,45
2022-03-27,Colusa,0.5,0,3,0,0,6,21,27
2022-03-27,Colusa,0.05,0,1,0,0,0,21,21
2022-03-27,Colusa,0.95,2,7,0,0,24,21,45
2022-04-03,Colusa,0.5,0,3,0,0,6,21,27
2022-04-03,Colusa,0.05,0,1,0,0,0,21,21
2022-04-03,Colusa,0.95,2,6,0,0,24,21,45
2022-04-10,Colusa,0.5,0,3,0,0,6,21,27
2022-04-10,Colusa,0.05,0,0.9499999999999318,0,0,0,21,21
2022-04-10,Colusa,0.95,1,6,0,0,24,21,45
2022-04-17,Colusa,0.5,0,3,0,0,6,21,27
2022-04-17,Colusa,0.05,0,0,0,0,0,21,21
2022-04-17,Colusa,0.95,1,6,0,0,25,21,46
2022-04-24,Colusa,0.5,0,3,0,0,6,21,27
2022-04-24,Colusa,0.05,0,1,0,0,0,21,21
2022-04-24,Colusa,0.95,1,7,0,0,25,21,46
2022-05-01,Colusa,0.5,0,3,0,0,6,21,27
2022-05-01,Colusa,0.05,0,1,0,0,0,21,21
2022-05-01,Colusa,0.95,1.0499999999992724,7,0,0,25,21,46
2022-05-08,Colusa,0.5,0,4,0,0,6,21,27
2022-05-08,Colusa,0.05,0,1,0,0,0,21,21
2022-05-08,Colusa,0.95,2,8,0,0,25,21,46
2022-05-15,Colusa,0.5,0,6,0,0,6,21,27
2022-05-15,Colusa,0.05,0,2,0,0,0,21,21
2022-05-15,Colusa,0.95,2,10,0,0,25,21,46
2022-05-22,Colusa,0.5,0,8,0,0,6,21,27
2022-05-22,Colusa,0.05,0,3,0,0,0,21,21
2022-05-22,Colusa,0.95,3,14,0,0,25,21,46
2022-05-29,Colusa,0.5,0,12,0,0,6,21,27
2022-05-29,Colusa,0.05,0,6,0,0,0,21,21
2022-05-29,Colusa,0.95,3,19,0,0,25,21,46
2022-06-05,Colusa,0.5,0,17,0,0,6,21,27
2022-06-05,Colusa,0.05,0,10,0,0,0,21,21
2022-06-05,Colusa,0.95,5,25,0,1,25,21,46
2022-06-12,Colusa,0.5,1,20,0,0,6,21,27
2022-06-12,Colusa,0.05,0,13,0,0,0,21,21
2022-06-12,Colusa,0.95,6,29,0,1,25,21,46
2022-06-19,Colusa,0.5,1,23,0,0,6,21,27
2022-06-19,Colusa,0.05,0,15,0,0,0,21,21
2022-06-19,Colusa,0.95,6,32,0,1,25,21,46
2022-06-26,Colusa,0.5,1,25,0,0,6,21,27
2022-06-26,Colusa,0.05,0,17,0,0,0,21,21
2022-06-26,Colusa,0.95,7,34,0,1,25.049999999999272,21,46.04999999999927
2022-07-03,Colusa,0.5,1,26,0,0,7,21,28
2022-07-03,Colusa,0.05,0,17,0,0,0,21,21
2022-07-03,Colusa,0.95,7,35,0,1,26,21,47
2022-07-10,Colusa,0.5,1,25,0,0,7,21,28
2022-07-10,Colusa,0.05,0,17,0,0,1,21,22
2022-07-10,Colusa,0.95,7,35,0,1,26,21,47
2022-07-17,Colusa,0.5,1,24,0,0,7,21,28
2022-07-17,Colusa,0.05,0,16,0,0,1,21,22
2022-07-17,Colusa,0.95,7,34,0,1,26,21,47
2022-07-24,Colusa,0.5,1,23,0,0,7,21,28
2022-07-24,Colusa,0.05,0,15,0,0,1,21,22
2022-07-24,Colusa,0.95,6.049999999999272,32,0,1,26,21,47
2022-07-31,Colusa,0.5,1,22,0,0,7,21,28
2022-07-31,Colusa,0.05,0,14,0,0,1,21,22
2022-07-31,Colusa,0.95,6,31,0,1,27,21,48
2022-08-07,Colusa,0.5,1,19,0,0,8,21,29
2022-08-07,Colusa,0.05,0,12,0,0,1,21,22
2022-08-07,Colusa,0.95,6,28,0,1,27,21,48
2022-08-14,Colusa,0.5,1,17,0,0,8,21,29
2022-08-14,Colusa,0.05,0,10,0,0,1,21,22
2022-08-14,Colusa,0.95,5,25,0,1,27,21,48
