county,date,other,delta,omicron,alpha,epsilon,gamma,iota,zeta,beta,mu
Solano,2021-12-01,0,10,0,0,0,0,0,0,0,0
Solano,2021-12-02,1,7,0,0,0,0,0,0,0,0
Solano,2021-12-03,3,10,0,0,0,0,0,0,0,0
Solano,2021-12-04,1,16,0,0,0,0,0,0,0,0
Solano,2021-12-06,3,12,0,0,0,0,0,0,0,0
Solano,2021-12-07,1,12,0,0,0,0,0,0,0,0
Solano,2021-12-08,1,11,0,0,0,0,0,0,0,0
Solano,2021-12-09,2,7,0,0,0,0,0,0,0,0
Solano,2021-12-10,1,5,0,0,0,0,0,0,0,0
Solano,2021-12-11,0,3,0,0,0,0,0,0,0,0
Solano,2021-12-13,1,20,1,0,0,0,0,0,0,0
Solano,2021-12-14,0,16,4,0,0,0,0,0,0,0
Solano,2021-12-15,0,4,7,0,0,0,0,0,0,0
Solano,2021-12-16,0,9,1,0,0,0,0,0,0,1
Solano,2021-12-17,0,1,1,0,0,0,0,0,0,0
Solano,2021-12-18,0,1,0,0,0,0,0,0,0,0
Solano,2021-12-19,1,2,1,0,0,0,0,0,0,0
Solano,2021-12-20,1,2,4,0,0,0,0,0,0,0
Solano,2021-12-21,2,1,3,0,0,0,0,0,0,0
Solano,2021-12-22,1,3,6,0,0,0,0,0,0,0
Solano,2021-12-23,1,3,3,0,0,0,0,0,0,0
Solano,2021-12-24,2,0,2,0,0,0,0,0,0,0
Solano,2021-12-26,0,0,3,0,0,0,0,0,0,0
Solano,2021-12-27,0,1,10,0,0,0,0,0,0,0
Solano,2021-12-28,1,3,8,0,0,0,0,0,0,0
Solano,2021-12-29,1,0,9,0,1,0,0,0,0,0
Solano,2021-12-30,1,1,12,0,0,0,0,0,0,0
Solano,2021-12-31,1,1,5,0,1,0,0,0,0,0
Solano,2022-01-01,1,0,0,0,0,0,0,0,0,0
Solano,2022-01-02,1,0,0,0,0,0,0,0,0,0
Solano,2022-01-03,4,1,11,0,0,0,1,0,0,0
Solano,2022-01-04,2,1,13,1,1,0,0,0,0,0
Solano,2022-01-05,3,1,0,0,0,0,0,0,0,0
Solano,2022-01-06,1,1,3,0,0,0,0,0,0,0
Solano,2022-01-07,1,0,19,0,0,0,0,0,0,0
Solano,2022-01-08,2,0,2,0,0,0,0,0,0,0
Solano,2022-01-09,0,1,1,0,0,0,0,0,0,0
Solano,2022-01-10,0,0,2,0,0,0,0,0,0,0
Solano,2022-01-11,3,0,9,0,0,0,0,0,0,0
Solano,2022-01-12,1,0,5,0,0,0,0,0,0,0
Solano,2022-01-13,3,0,5,0,0,0,0,0,0,0
Solano,2022-01-14,1,1,4,0,0,0,0,0,0,0
Solano,2022-01-15,1,1,2,0,0,0,0,0,0,0
Solano,2022-01-16,1,0,3,0,0,0,0,0,0,0
Solano,2022-01-17,3,0,7,0,0,0,0,0,0,0
Solano,2022-01-18,2,0,7,0,1,0,0,0,0,0
Solano,2022-01-19,0,1,7,0,0,0,0,0,0,0
Solano,2022-01-20,4,0,15,0,1,0,0,0,0,0
Solano,2022-01-21,1,2,3,1,0,0,0,0,0,0
Solano,2022-01-22,0,0,5,0,0,0,0,0,0,0
Solano,2022-01-23,0,0,2,0,0,0,0,0,0,0
Solano,2022-01-24,0,0,5,0,0,0,0,0,0,0
Solano,2022-01-25,1,0,5,0,0,0,0,0,0,0
Solano,2022-01-26,2,2,7,0,1,0,0,0,0,0
Solano,2022-01-27,0,1,10,0,0,0,0,0,0,0
Solano,2022-01-28,2,1,23,0,0,0,0,0,0,0
Solano,2022-01-29,1,1,8,0,0,0,0,0,0,0
Solano,2022-01-30,0,0,4,0,0,0,0,0,0,0
Solano,2022-01-31,3,1,26,0,0,0,0,0,0,0
Solano,2022-02-01,3,0,23,0,0,0,0,0,0,0
Solano,2022-02-02,0,1,10,0,0,0,0,0,0,0
Solano,2022-02-03,2,1,7,0,0,0,0,0,0,0
Solano,2022-02-04,0,0,6,0,0,0,0,0,0,0
Solano,2022-02-05,0,1,4,0,0,0,0,0,0,0
Solano,2022-02-06,1,0,2,0,0,0,0,0,0,0
Solano,2022-02-07,2,2,22,0,0,0,0,0,0,0
Solano,2022-02-08,2,0,15,0,0,0,0,0,0,0
Solano,2022-02-09,1,0,8,0,0,0,0,0,0,0
Solano,2022-02-10,0,0,21,0,0,0,0,0,0,0
Solano,2022-02-11,1,0,25,0,0,0,0,0,0,0
Solano,2022-02-12,0,0,11,0,0,0,0,0,0,0
Solano,2022-02-13,0,1,6,0,0,0,0,0,0,0
Solano,2022-02-14,0,0,21,0,0,0,0,0,0,0
Solano,2022-02-15,1,0,11,0,0,0,0,0,0,0
Solano,2022-02-16,2,0,16,0,0,0,0,0,0,0
Solano,2022-02-17,1,0,7,0,0,0,0,0,0,0
Solano,2022-02-18,0,0,10,0,0,0,0,0,0,0
Solano,2022-02-19,0,0,2,0,0,0,0,0,0,0
Solano,2022-02-20,1,0,3,0,0,0,0,0,0,0
Solano,2022-02-21,0,0,7,0,0,0,0,0,0,0
Solano,2022-02-22,5,0,12,0,0,0,0,0,0,0
Solano,2022-02-23,1,0,13,0,0,0,0,0,0,0
Solano,2022-02-24,1,0,21,0,0,0,0,0,0,0
Solano,2022-02-25,0,0,11,0,0,0,0,0,0,0
Solano,2022-02-26,0,0,1,0,0,0,0,0,0,0
Solano,2022-02-27,0,0,5,0,0,0,0,0,0,0
Solano,2022-02-28,0,0,7,0,0,0,0,0,0,0
Solano,2022-03-01,0,0,9,0,0,0,0,0,0,0
Solano,2022-03-02,0,0,8,0,0,0,0,0,0,0
Solano,2022-03-03,1,0,15,0,0,0,0,0,0,0
Solano,2022-03-04,0,0,7,0,0,0,0,0,0,0
Solano,2022-03-05,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-06,0,0,4,0,0,0,0,0,0,0
Solano,2022-03-07,1,0,6,0,0,0,0,0,0,0
Solano,2022-03-08,0,0,6,0,0,0,0,0,0,0
Solano,2022-03-09,1,0,4,0,0,0,0,0,0,0
Solano,2022-03-10,0,0,5,0,0,0,0,0,0,0
Solano,2022-03-11,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-12,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-13,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-14,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-15,0,0,5,0,0,0,0,0,0,0
Solano,2022-03-16,1,0,5,0,0,0,0,0,0,0
Solano,2022-03-17,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-18,0,0,6,0,0,0,0,0,0,0
Solano,2022-03-19,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-21,0,0,2,0,0,0,0,0,0,0
Solano,2022-03-22,1,0,2,0,0,0,0,0,0,0
Solano,2022-03-23,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-24,1,0,2,0,0,0,0,0,0,0
Solano,2022-03-25,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-26,0,0,6,0,0,0,0,0,0,0
Solano,2022-03-27,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-28,1,0,8,0,0,0,0,0,0,0
Solano,2022-03-29,0,0,1,0,0,0,0,0,0,0
Solano,2022-03-30,0,0,3,0,0,0,0,0,0,0
Solano,2022-03-31,1,0,1,0,0,0,0,0,0,0
Solano,2022-04-01,0,0,2,0,0,0,0,0,0,0
Solano,2022-04-02,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-03,2,0,2,0,0,0,0,0,0,0
Solano,2022-04-04,1,0,6,0,0,0,0,0,0,0
Solano,2022-04-05,0,0,2,0,0,0,0,0,0,0
Solano,2022-04-06,0,0,6,0,0,0,0,0,0,0
Solano,2022-04-07,0,0,10,0,0,0,0,0,0,0
Solano,2022-04-08,0,0,5,0,0,0,0,0,0,0
Solano,2022-04-09,1,0,7,0,0,0,0,0,0,0
Solano,2022-04-10,1,0,5,0,0,0,0,0,0,0
Solano,2022-04-11,0,0,13,0,0,0,0,0,0,0
Solano,2022-04-12,0,0,3,0,0,0,0,0,0,0
Solano,2022-04-13,1,0,2,0,0,0,0,0,0,0
Solano,2022-04-14,1,0,3,0,0,0,0,0,0,0
Solano,2022-04-15,0,0,2,0,0,0,0,0,0,0
Solano,2022-04-16,0,0,4,0,0,0,0,0,0,0
Solano,2022-04-18,2,0,8,0,0,0,0,0,0,0
Solano,2022-04-19,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-20,0,0,7,0,0,0,0,0,0,0
Solano,2022-04-21,0,0,3,0,0,0,0,0,0,0
Solano,2022-04-22,1,0,2,0,0,0,0,0,0,0
Solano,2022-04-24,1,0,0,0,0,0,0,0,0,0
Solano,2022-04-25,2,0,5,0,0,0,0,0,0,0
Solano,2022-04-26,2,0,5,0,0,0,0,0,0,0
Solano,2022-04-27,0,0,1,0,0,0,0,0,0,0
Solano,2022-04-28,0,0,3,0,0,0,0,0,0,0
Solano,2022-04-29,0,0,3,0,0,0,0,0,0,0
Solano,2022-04-30,0,0,1,0,0,0,0,0,0,0
Solano,2022-05-01,0,0,2,0,0,0,0,0,0,0
Solano,2022-05-02,1,0,4,0,0,0,0,0,0,0
Solano,2022-05-03,0,0,3,0,0,0,0,0,0,0
Solano,2022-05-04,0,0,4,0,0,0,0,0,0,0
Solano,2022-05-05,2,0,11,0,0,0,0,0,0,0
Solano,2022-05-06,0,0,2,0,0,0,0,0,0,0
Solano,2022-05-07,0,0,3,0,0,0,0,0,0,0
Solano,2022-05-08,0,0,1,0,0,0,0,0,0,0
Solano,2022-05-09,0,0,1,0,0,0,0,0,0,0
Solano,2022-05-11,1,0,2,0,0,0,0,0,0,0
Solano,2022-05-12,0,0,2,0,0,0,0,0,0,0
Sonoma,2021-12-01,1,7,0,0,0,0,0,0,0,0
Sonoma,2021-12-02,0,9,0,0,0,0,0,0,0,0
Sonoma,2021-12-03,1,15,0,0,0,0,0,0,0,0
Sonoma,2021-12-04,1,3,0,0,0,0,0,0,0,0
Sonoma,2021-12-05,0,4,0,0,0,0,0,0,0,0
Sonoma,2021-12-06,1,11,0,0,0,0,0,0,0,0
Sonoma,2021-12-07,0,10,0,0,0,0,0,0,0,0
Sonoma,2021-12-08,1,8,1,0,0,0,0,0,0,0
Sonoma,2021-12-09,1,13,0,0,0,0,0,0,0,0
Sonoma,2021-12-10,0,11,0,0,0,0,0,0,0,0
Sonoma,2021-12-11,3,5,0,0,0,0,0,0,0,0
Sonoma,2021-12-12,2,6,0,0,0,0,0,0,0,0
Sonoma,2021-12-13,0,11,0,0,0,0,0,0,0,0
Sonoma,2021-12-14,1,16,3,0,0,0,0,0,0,0
Sonoma,2021-12-15,0,9,7,0,0,0,0,0,0,0
Sonoma,2021-12-16,0,4,2,0,0,0,0,0,0,0
Sonoma,2021-12-17,0,3,4,0,0,0,0,0,0,0
Sonoma,2021-12-18,0,1,1,0,0,0,0,0,0,0
Sonoma,2021-12-19,0,2,0,0,0,0,0,0,0,0
Sonoma,2021-12-20,2,0,3,0,0,0,0,0,0,0
Sonoma,2021-12-21,1,1,0,0,0,0,0,0,0,0
Sonoma,2021-12-22,1,1,13,0,0,0,0,0,0,0
Sonoma,2021-12-23,4,4,3,0,0,0,0,0,0,0
Sonoma,2021-12-24,0,0,7,0,0,0,0,0,0,0
Sonoma,2021-12-26,1,1,11,0,0,0,0,0,0,0
Sonoma,2021-12-27,4,2,11,0,0,0,0,0,0,0
Sonoma,2021-12-28,3,1,7,0,0,0,0,0,0,0
Sonoma,2021-12-29,3,2,13,0,0,0,0,0,0,0
Sonoma,2021-12-30,3,1,5,0,0,0,0,0,0,0
Sonoma,2021-12-31,4,3,8,0,0,0,0,0,0,0
Sonoma,2022-01-01,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-01-02,3,0,3,0,0,0,0,0,0,0
Sonoma,2022-01-03,4,4,18,0,0,0,0,0,0,0
Sonoma,2022-01-04,4,1,7,0,1,0,0,0,0,0
Sonoma,2022-01-05,2,1,1,0,0,0,0,0,0,0
Sonoma,2022-01-06,3,1,3,0,0,0,0,0,0,0
Sonoma,2022-01-07,5,4,53,0,1,0,0,0,0,0
Sonoma,2022-01-08,2,0,1,0,0,0,0,0,0,0
Sonoma,2022-01-09,2,0,1,0,0,0,0,0,0,0
Sonoma,2022-01-10,2,1,10,0,1,0,0,0,0,0
Sonoma,2022-01-11,2,4,20,0,0,0,0,0,0,0
Sonoma,2022-01-12,3,4,24,0,0,0,0,0,0,0
Sonoma,2022-01-13,10,0,30,0,0,0,0,0,0,0
Sonoma,2022-01-14,1,0,14,0,1,0,0,0,0,0
Sonoma,2022-01-15,2,0,0,0,0,0,0,0,0,0
Sonoma,2022-01-16,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-01-18,5,0,12,0,1,0,0,0,0,0
Sonoma,2022-01-19,2,0,9,0,0,0,0,0,0,0
Sonoma,2022-01-20,3,0,0,0,0,0,0,0,0,0
Sonoma,2022-01-21,1,0,8,0,0,0,0,0,0,0
Sonoma,2022-01-22,0,0,8,0,0,0,0,0,0,0
Sonoma,2022-01-23,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-01-24,1,0,12,0,0,0,0,0,0,0
Sonoma,2022-01-25,3,2,14,0,0,0,0,0,0,0
Sonoma,2022-01-26,0,0,8,0,0,0,0,0,0,0
Sonoma,2022-01-27,0,1,11,0,0,0,0,0,0,0
Sonoma,2022-01-28,2,0,15,0,0,0,0,0,0,0
Sonoma,2022-01-29,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-01-30,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-01-31,5,1,26,0,0,0,0,0,0,0
Sonoma,2022-02-01,14,3,62,0,0,0,0,0,0,0
Sonoma,2022-02-02,4,0,14,0,0,0,0,0,0,0
Sonoma,2022-02-03,3,0,16,0,0,0,0,0,0,0
Sonoma,2022-02-04,0,2,3,0,0,0,0,0,0,0
Sonoma,2022-02-05,2,0,3,0,0,0,0,0,0,0
Sonoma,2022-02-06,4,0,6,0,0,0,0,0,0,0
Sonoma,2022-02-07,1,0,23,0,0,0,0,0,0,0
Sonoma,2022-02-08,1,0,27,0,0,0,0,0,0,0
Sonoma,2022-02-09,6,0,17,0,0,0,0,0,0,0
Sonoma,2022-02-10,3,0,19,0,0,0,0,0,0,0
Sonoma,2022-02-11,4,0,12,0,0,0,0,0,0,0
Sonoma,2022-02-12,5,0,11,0,0,0,0,0,0,0
Sonoma,2022-02-13,6,0,9,0,0,0,0,0,0,0
Sonoma,2022-02-14,3,0,24,0,0,0,0,0,0,0
Sonoma,2022-02-15,5,0,30,0,0,0,0,0,0,0
Sonoma,2022-02-16,4,0,10,0,0,0,0,0,0,0
Sonoma,2022-02-17,1,0,20,0,0,0,0,0,0,0
Sonoma,2022-02-18,1,0,13,0,0,0,0,0,0,0
Sonoma,2022-02-19,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-02-20,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-02-22,4,0,24,0,0,0,0,0,0,0
Sonoma,2022-02-23,3,0,6,0,0,0,0,0,0,0
Sonoma,2022-02-24,1,0,7,0,0,0,0,0,0,0
Sonoma,2022-02-25,2,0,8,0,0,0,0,0,0,0
Sonoma,2022-02-26,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-02-27,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-02-28,1,0,9,0,0,0,0,0,0,0
Sonoma,2022-03-01,2,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-02,0,0,10,0,0,0,0,0,0,0
Sonoma,2022-03-03,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-04,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-05,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-06,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-07,2,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-08,2,0,8,0,0,0,0,0,0,0
Sonoma,2022-03-09,1,0,10,0,0,0,0,0,0,0
Sonoma,2022-03-10,1,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-11,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-12,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-13,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-03-14,2,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-15,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-03-16,0,0,8,0,0,0,0,0,0,0
Sonoma,2022-03-17,1,0,3,0,0,0,0,0,0,0
Sonoma,2022-03-18,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-19,1,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-20,1,0,1,0,0,0,0,0,0,0
Sonoma,2022-03-21,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-03-22,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-23,1,0,4,0,0,0,0,0,0,0
Sonoma,2022-03-24,1,0,7,0,0,0,0,0,0,0
Sonoma,2022-03-25,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-03-26,0,0,7,0,0,0,0,0,0,0
Sonoma,2022-03-28,0,0,9,0,0,0,0,0,0,0
Sonoma,2022-03-29,0,0,10,0,0,0,0,0,0,0
Sonoma,2022-03-30,0,0,5,0,0,0,0,0,0,0
Sonoma,2022-03-31,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-01,0,0,11,0,0,0,0,0,0,0
Sonoma,2022-04-02,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-03,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-04-04,1,0,18,0,0,0,0,0,0,0
Sonoma,2022-04-05,0,0,12,0,0,0,0,0,0,0
Sonoma,2022-04-06,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-07,0,0,8,0,0,0,0,0,0,0
Sonoma,2022-04-08,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-09,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-10,0,0,6,0,0,0,0,0,0,0
Sonoma,2022-04-11,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-12,2,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-13,2,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-14,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-15,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-16,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-18,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-19,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-21,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-22,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-24,0,0,3,0,0,0,0,0,0,0
Sonoma,2022-04-26,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-27,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-04-28,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-04-29,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-04-30,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-05-02,0,0,4,0,0,0,0,0,0,0
Sonoma,2022-05-03,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-05-04,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-05-05,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-05-07,0,0,7,0,0,0,0,0,0,0
Sonoma,2022-05-08,0,0,2,0,0,0,0,0,0,0
Sonoma,2022-05-16,0,0,1,0,0,0,0,0,0,0
Sonoma,2022-05-17,0,0,1,0,0,0,0,0,0,0
Stanislaus,2021-12-01,0,10,0,0,0,0,0,0,0,0
Stanislaus,2021-12-02,0,3,0,0,0,0,0,0,0,0
Stanislaus,2021-12-03,2,13,0,0,0,0,0,0,0,0
Stanislaus,2021-12-04,0,5,0,0,0,0,0,0,0,0
Stanislaus,2021-12-05,3,4,0,0,0,0,0,0,0,0
Stanislaus,2021-12-06,7,21,0,0,0,0,0,0,0,0
Stanislaus,2021-12-07,6,27,0,0,0,0,0,0,0,0
Stanislaus,2021-12-08,1,7,0,0,0,0,0,0,0,0
Stanislaus,2021-12-09,0,12,0,0,0,0,0,0,0,0
Stanislaus,2021-12-10,0,14,0,0,0,0,0,0,0,0
Stanislaus,2021-12-12,0,9,0,0,0,0,0,0,0,0
Stanislaus,2021-12-13,5,26,0,0,0,0,0,0,0,0
Stanislaus,2021-12-14,4,16,4,0,0,0,0,0,0,0
Stanislaus,2021-12-15,0,8,0,0,0,0,0,0,0,0
Stanislaus,2021-12-16,0,3,0,0,0,0,0,0,0,0
Stanislaus,2021-12-17,0,10,2,0,0,0,0,0,0,0
Stanislaus,2021-12-18,0,4,2,0,0,0,0,0,0,0
Stanislaus,2021-12-19,0,4,2,0,0,0,0,0,0,0
Stanislaus,2021-12-20,5,3,1,0,0,0,0,0,0,0
Stanislaus,2021-12-21,2,5,0,0,0,0,0,0,0,0
Stanislaus,2021-12-22,1,6,3,0,0,0,0,0,0,0
Stanislaus,2021-12-23,0,2,8,0,0,0,0,0,0,0
Stanislaus,2021-12-24,1,0,0,0,0,0,0,0,0,0
Stanislaus,2021-12-26,0,2,1,0,0,0,0,0,0,0
Stanislaus,2021-12-27,2,1,4,0,0,0,0,0,0,0
Stanislaus,2021-12-28,2,4,4,1,0,0,0,0,0,0
Stanislaus,2021-12-29,2,2,5,0,0,0,0,0,0,0
Stanislaus,2021-12-30,0,1,2,0,0,0,0,0,0,0
Stanislaus,2021-12-31,0,2,0,0,0,0,0,0,0,0
Stanislaus,2022-01-01,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-01-02,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-01-03,1,0,10,0,0,0,0,0,0,0
Stanislaus,2022-01-04,1,3,5,0,0,0,0,0,0,0
Stanislaus,2022-01-05,1,3,2,0,0,0,0,0,0,0
Stanislaus,2022-01-06,2,0,8,0,1,0,0,0,0,0
Stanislaus,2022-01-07,5,4,21,0,0,0,0,0,0,0
Stanislaus,2022-01-08,2,0,1,0,0,0,0,0,0,0
Stanislaus,2022-01-09,2,0,0,0,2,0,0,0,0,0
Stanislaus,2022-01-10,3,4,3,0,0,0,0,0,0,0
Stanislaus,2022-01-11,1,1,16,0,0,0,0,0,0,0
Stanislaus,2022-01-12,4,1,3,0,0,0,0,0,0,0
Stanislaus,2022-01-13,4,4,7,0,0,0,0,0,0,0
Stanislaus,2022-01-14,1,1,6,0,0,0,0,0,0,0
Stanislaus,2022-01-15,1,0,4,1,0,0,0,0,0,0
Stanislaus,2022-01-16,2,1,1,0,0,0,0,0,0,0
Stanislaus,2022-01-17,3,1,13,0,0,0,0,0,0,0
Stanislaus,2022-01-18,4,0,3,1,0,0,0,0,0,0
Stanislaus,2022-01-19,4,4,1,0,1,0,0,0,0,0
Stanislaus,2022-01-20,5,1,3,0,0,0,0,0,0,0
Stanislaus,2022-01-21,2,3,2,0,0,0,0,0,0,0
Stanislaus,2022-01-22,2,1,1,0,0,0,0,0,0,0
Stanislaus,2022-01-23,2,0,7,0,0,0,1,0,0,0
Stanislaus,2022-01-24,1,1,3,0,0,0,0,0,0,0
Stanislaus,2022-01-25,2,1,5,0,0,0,0,0,0,0
Stanislaus,2022-01-26,6,0,11,0,0,0,0,0,0,0
Stanislaus,2022-01-27,1,2,17,0,0,0,0,0,0,0
Stanislaus,2022-01-28,1,1,38,0,1,0,0,0,0,0
Stanislaus,2022-01-29,0,2,1,0,0,0,0,0,0,0
Stanislaus,2022-01-30,2,0,1,1,0,0,0,0,0,0
Stanislaus,2022-01-31,7,0,39,1,0,0,0,0,0,0
Stanislaus,2022-02-01,3,1,50,0,0,0,0,0,0,0
Stanislaus,2022-02-02,6,0,15,0,0,0,0,0,0,0
Stanislaus,2022-02-03,6,0,16,0,0,0,0,0,0,0
Stanislaus,2022-02-04,0,0,13,0,0,0,0,0,0,0
Stanislaus,2022-02-05,2,0,8,0,0,0,0,0,0,0
Stanislaus,2022-02-06,1,1,19,0,0,0,0,0,0,0
Stanislaus,2022-02-07,2,1,44,0,0,0,0,0,0,0
Stanislaus,2022-02-08,4,0,35,0,0,0,0,0,0,0
Stanislaus,2022-02-09,10,0,34,0,0,0,0,0,0,0
Stanislaus,2022-02-10,5,0,27,0,0,0,0,0,0,0
Stanislaus,2022-02-11,4,0,24,0,0,0,0,0,0,0
Stanislaus,2022-02-12,3,0,18,0,0,0,0,0,0,0
Stanislaus,2022-02-13,3,0,11,0,0,0,0,0,0,0
Stanislaus,2022-02-14,7,0,27,0,0,0,0,0,0,0
Stanislaus,2022-02-15,2,0,18,0,0,0,0,0,0,0
Stanislaus,2022-02-16,1,0,12,0,0,0,0,0,0,0
Stanislaus,2022-02-17,1,0,8,0,0,0,0,0,0,0
Stanislaus,2022-02-18,3,0,7,0,0,0,0,0,0,0
Stanislaus,2022-02-19,0,0,6,0,0,0,0,0,0,0
Stanislaus,2022-02-20,0,0,9,0,0,0,0,0,0,0
Stanislaus,2022-02-21,1,0,3,0,0,0,0,0,0,0
Stanislaus,2022-02-22,1,0,15,0,0,0,0,0,0,0
Stanislaus,2022-02-23,4,0,7,0,0,0,0,0,0,0
Stanislaus,2022-02-24,2,0,5,0,0,0,0,0,0,0
Stanislaus,2022-02-25,2,0,6,0,0,0,0,0,0,0
Stanislaus,2022-02-26,1,0,5,0,0,0,0,0,0,0
Stanislaus,2022-02-27,0,0,6,0,0,0,0,0,0,0
Stanislaus,2022-02-28,1,0,9,0,0,0,0,0,0,0
Stanislaus,2022-03-01,1,0,6,0,0,0,0,0,0,0
Stanislaus,2022-03-02,0,0,6,0,0,0,0,0,0,0
Stanislaus,2022-03-03,0,0,6,0,0,0,0,0,0,0
Stanislaus,2022-03-04,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-05,1,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-07,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-08,2,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-09,3,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-10,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-11,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-12,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-13,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-14,1,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-15,1,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-16,1,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-17,1,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-18,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-20,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-21,1,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-22,0,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-23,2,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-24,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-25,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-26,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-03-27,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-28,0,0,7,0,0,0,0,0,0,0
Stanislaus,2022-03-29,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-30,0,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-31,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-02,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-03,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-04,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-04-05,1,0,4,0,0,0,0,0,0,0
